issue_id,survey_id,question_id,issue_type,severity,description,action
ri_615a6d6704e3,tally_w4p4er,q_615a6d6704e3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_e1ff73c88269,tally_w4p4er,q_e1ff73c88269,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b3205dfab283,tally_w4p4er,q_b3205dfab283,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c36846d37a3d,tally_w4p4er,q_c36846d37a3d,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b43256404576,tally_wLYGqJ,q_b43256404576,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4620b9c52115,tally_wLYGqJ,q_4620b9c52115,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_15f488b9eeed,tally_wLYGqJ,q_15f488b9eeed,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c7593258c332,tally_wLYGqJ,q_c7593258c332,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_eff3f82e5086,tally_wLYGqJ,q_eff3f82e5086,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_dcca4b026666,tally_wLYGqJ,q_dcca4b026666,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_08f7fcf75c8d,tally_wLYGqJ,q_08f7fcf75c8d,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e9fa91115809,tally_wLYGqJ,q_e9fa91115809,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_8b286cd2ac67,tally_wLYGqJ,q_8b286cd2ac67,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_ae8a6ce47426,tally_wLYGqJ,q_ae8a6ce47426,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_86deb6308ee5,tally_wLYGqJ,q_86deb6308ee5,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_04516df79707,tally_wLYGqJ,q_04516df79707,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a33a0169a2a1,tally_w2x8WM,q_a33a0169a2a1,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_8d89d41149cf,tally_w2x8WM,q_8d89d41149cf,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_14a18903f3b1,tally_w2x8WM,q_14a18903f3b1,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_45faaeeb7eca,tally_w2x8WM,q_45faaeeb7eca,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_082846db11d2,tally_w2x8WM,q_082846db11d2,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_9ffd91ec731a,tally_w2x8WM,q_9ffd91ec731a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_1567ee344504,tally_w2x8WM,q_1567ee344504,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_d70684d71f56,tally_mJ0X24,q_d70684d71f56,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_313a26861f4c,tally_mJ0X24,q_313a26861f4c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c7f92ce56e45,tally_mJ0X24,q_c7f92ce56e45,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_71b41202c7c2,tally_mJ0X24,q_71b41202c7c2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4f3111267a11,tally_mJ0X24,q_4f3111267a11,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_52781ff2256d,tally_mJ0X24,q_52781ff2256d,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_b9905fbec6cf,tally_mJ0X24,q_b9905fbec6cf,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_d817f2b4319f,tally_mJ0X24,q_d817f2b4319f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e7a60dcea5a2,tally_w2MeOg,q_e7a60dcea5a2,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_653dbd15b558,tally_w2MeOg,q_653dbd15b558,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_aa1c81fdd628,tally_w2MeOg,q_aa1c81fdd628,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_7c39ce89ea58,tally_w2MeOg,q_7c39ce89ea58,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2e854bd2dffb,tally_wveKg8,q_2e854bd2dffb,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_e2080b3c1edb,tally_wveKg8,q_e2080b3c1edb,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_31bf282859e3,tally_nPzgVe,q_31bf282859e3,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_0c55cca59bcb,tally_nPzgVe,q_0c55cca59bcb,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_5cadcc14b8bb,tally_nPzgVe,q_5cadcc14b8bb,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_116bd0938652,tally_nPzgVe,q_116bd0938652,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_b2a36c212b66,tally_nPzgVe,q_b2a36c212b66,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_814d32a03f8e,tally_nPzgVe,q_814d32a03f8e,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_48dc9839c2a4,tally_nPzgVe,q_48dc9839c2a4,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_bea8ac299585,tally_nPzgVe,q_bea8ac299585,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_eed3d3148c29,tally_nPzgVe,q_eed3d3148c29,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6c2900ee97c5,tally_nPzgVe,q_6c2900ee97c5,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_f43fad47eab6,tally_nPzgVe,q_f43fad47eab6,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ff8a7e339c5a,tally_nPzgVe,q_ff8a7e339c5a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_297e23e90b61,tally_nPzgVe,q_297e23e90b61,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_255ce6e56c99,tally_lbBK7W,q_255ce6e56c99,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_6fd030ce0612,tally_lbBK7W,q_6fd030ce0612,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_52a6e8e7fa71,tally_lbBK7W,q_52a6e8e7fa71,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2ffdd2a8ad17,tally_lbBK7W,q_2ffdd2a8ad17,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_cc7aaba41837,tally_lbBK7W,q_cc7aaba41837,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
